First Name,Middle Name,Last Name,Employee Salary,Days Worked,Years Worked,Days Lived,Year Lived,Years Lived,Termination
Fname 1730,,Lname 1730,46935.2,3242,9,17022,-72,47,0
Fname 972,E,Lname 972,46560.8,3564,10,11331,-87,31,0
Fname 2272,ANNETTE,Lname 2272,46384,3529,10,21366,-60,59,0
Fname 6237,C,Lname 6237,46332,2346,6,16462,-73,45,0
Fname 3788,,Lname 3788,45999.2,561,2,19443,-65,53,0
Fname 1495,,Lname 1495,45853.6,6588,18,21520,-59,59,0
Fname 2689,A,Lname 2689,45822.4,3382,9,19108,-66,52,0
Fname 2827,,Lname 2827,45801.6,6959,19,16177,-74,44,0
Fname 20,L,Lname 20,45789.12,267,1,13387,-81,37,0
Fname 2613,,Lname 2613,45770.4,2745,8,14437,-79,40,0
Fname 4114,C,Lname 4114,45770.4,2528,7,12137,-85,33,0
Fname 6821,,Lname 6821,45770.4,2338,6,15566,-76,43,0
Fname 2166,,Lname 2166,45770.4,1387,4,10452,-90,29,0
Fname 2325,L,Lname 2325,45770.4,1246,3,15459,-76,42,0
Fname 7242,,Lname 7242,45770.4,1149,3,10114,-90,28,0
Fname 12192,A,Lname 12192,45770.4,757,2,8010,-96,22,0
Fname 595,S,Lname 595,45770.4,722,2,8705,-94,24,0
Fname 8143,A,Lname 8143,45770.4,624,2,17518,-70,48,0
Fname 8525,M,Lname 8525,45770.4,568,2,11018,-88,30,0
Fname 6931,,Lname 6931,45770.4,547,1,11413,-87,31,0
Fname 2068,C,Lname 2068,45770.4,414,1,9535,-92,26,0
Fname 2499,J,Lname 2499,45770.4,323,1,10171,-90,28,0
Fname 3291,,Lname 3291,45770.4,204,1,8809,-94,24,0
Fname 3293,M,Lname 3293,45770.4,204,1,16016,-74,44,0
Fname 3699,K,Lname 3699,45770.4,204,1,14424,-79,40,0
Fname 3752,,Lname 3752,45770.4,204,1,9212,-93,25,0
Fname 4000,S,Lname 4000,45770.4,204,1,8471,-95,23,0
Fname 6740,,Lname 6740,45770.4,204,1,9154,-93,25,0
Fname 6806,,Lname 6806,45770.4,204,1,8397,-95,23,0
Fname 7033,A,Lname 7033,45770.4,204,1,9261,-93,25,0
Fname 7563,L,Lname 7563,45770.4,204,1,18829,-67,52,0
Fname 7745,L,Lname 7745,45770.4,204,1,13489,-81,37,0
Fname 7768,,Lname 7768,45770.4,204,1,11945,-85,33,0
Fname 7843,,Lname 7843,45770.4,204,1,11083,-88,30,0
Fname 7844,,Lname 7844,45770.4,204,1,10254,-90,28,0
Fname 7845,A,Lname 7845,45770.4,204,1,10369,-90,28,0
Fname 7975,E,Lname 7975,45770.4,204,1,8879,-94,24,0
Fname 8087,,Lname 8087,45770.4,204,1,8384,-95,23,0
Fname 8439,L,Lname 8439,45770.4,204,1,8581,-95,24,0
Fname 8440,R,Lname 8440,45770.4,204,1,17293,-71,47,0
Fname 8536,,Lname 8536,45770.4,204,1,10716,-89,29,0
Fname 8665,,Lname 8665,45770.4,204,1,8495,-95,23,0
Fname 6839,,Lname 6839,45593.6,3795,10,17439,-70,48,0
Fname 11376,R,Lname 11376,45564.48,2640,7,14643,-78,40,0
Fname 2269,,Lname 2269,45448,2420,7,18731,-67,51,0
Fname 6970,,Lname 6970,45406.4,806,2,16226,-74,44,0
Fname 1955,,Lname 1955,45389.76,4040,11,13238,-82,36,0
Fname 7333,V,Lname 7333,45333.6,484,1,22054,-58,60,0
Fname 522,,Lname 522,45271.2,2696,7,16943,-72,46,0
Fname 1386,,Lname 1386,45240,5097,14,15221,-76,42,0
Fname 79,A,Lname 79,45188,7687,21,23451,-54,64,0
Fname 7102,,Lname 7102,45136,6297,17,14775,-78,40,0
Fname 1368,A,Lname 1368,45125.6,6707,18,18493,-67,51,0
Fname 9975,P,Lname 9975,44990.4,1926,5,11112,-88,30,0
Fname 527,D,Lname 527,44959.2,3403,9,15947,-74,44,0
Fname 7870,,Lname 7870,44813.6,2941,8,21519,-59,59,0
Fname 637,,Lname 637,44782.4,1415,4,16107,-74,44,0
Fname 3114,B,Lname 3114,44761.6,3977,11,16014,-74,44,0
Fname 8476,M,Lname 8476,44751.2,267,1,17403,-70,48,0
Fname 1718,R,Lname 1718,44512,890,2,18801,-67,52,0
Fname 6380,,Lname 6380,44397.6,1989,5,23503,-54,64,0
Fname 7219,,Lname 7219,44397.6,1345,4,17410,-70,48,0
Fname 3393,JEAN,Lname 3393,44304,2570,7,21263,-60,58,0
Fname 1084,OBIAGERI,Lname 1084,44210.4,574,2,16135,-74,44,0
Fname 25,ANN,Lname 25,43981.6,2941,8,21892,-58,60,0
Fname 168,L,Lname 168,43950.4,2626,7,25056,-50,69,0
Fname 456,M,Lname 456,43877.6,2164,6,14206,-79,39,0
Fname 6598,A,Lname 6598,43794.4,2787,8,18887,-66,52,0
Fname 3221,O,Lname 3221,43680,1849,5,12359,-84,34,0
Fname 9563,N,Lname 9563,43680,526,1,11208,-87,31,0
Fname 398,E,Lname 398,43680,449,1,12242,-85,34,0
Fname 837,F,Lname 837,43628,4131,11,18401,-68,50,0
Fname 2360,J,Lname 2360,43628,2542,7,20029,-63,55,0
Fname 7371,K,Lname 7371,43592.64,2773,8,21446,-59,59,0
Fname 11746,,Lname 11746,43274.4,1380,4,18487,-68,51,0
Fname 8460,,Lname 8460,43170.4,1177,3,17326,-71,47,0
Fname 6531,,Lname 6531,43160,288,1,21943,-58,60,0
Fname 5510,,Lname 5510,43128.8,4698,13,25861,-47,71,0
Fname 6244,M,Lname 6244,43097.6,2031,6,18468,-68,51,0
Fname 1,,Lname 1,43056,554,2,21708,-59,59,0
Fname 9112,CHANDLER,Lname 9112,42993.6,1121,3,14461,-79,40,0
Fname 8386,M,Lname 8386,42868.8,9010,25,20840,-61,57,0
Fname 3521,A,Lname 3521,42816.8,2017,6,23582,-54,65,0
Fname 3987,,Lname 3987,42796,981,3,13320,-82,36,0
Fname 3562,E,Lname 3562,42660.8,5769,16,17039,-71,47,0
Fname 4376,,Lname 4376,42452.8,2630,7,22272,-57,61,0
Fname 3083,ANN,Lname 3083,42411.2,2969,8,15461,-76,42,0
Fname 204,ANN,Lname 204,42400.8,1030,3,22340,-57,61,0
Fname 4808,A,Lname 4808,42328,883,2,21018,-61,58,0
Fname 3507,V,Lname 3507,42234.4,4628,13,13848,-80,38,0
Fname 105,NICOLE,Lname 105,42234.4,1548,4,15513,-76,43,0
Fname 6573,,Lname 6573,42234.4,855,2,16619,-73,46,0
Fname 6348,R,Lname 6348,42140.8,3417,9,16547,-73,45,0
Fname 6450,,Lname 6450,42078.4,2430,7,10777,-89,30,0
Fname 3619,P.,Lname 3619,42068,743,2,16138,-74,44,0
Fname 7349,L,Lname 7349,42057.6,4558,12,17142,-71,47,0
Fname 8847,,Lname 8847,41912,253,1,15974,-74,44,0
Fname 7351,,Lname 7351,41860,4495,12,15727,-75,43,0
Fname 12512,,Lname 12512,41808,1002,3,17212,-71,47,0
Fname 5363,,Lname 5363,41745.6,4397,12,14103,-80,39,0
Fname 8895,,Lname 8895,41724.8,659,2,21536,-59,59,0
Fname 948,R.,Lname 948,41693.6,5342,15,17645,-70,48,0
Fname 1240,JEAN,Lname 1240,41548,4313,12,20047,-63,55,0
Fname 3778,A,Lname 3778,41423.2,2059,6,14790,-78,41,0
Fname 164,A,Lname 164,41392,3522,10,13665,-81,37,0
Fname 2087,U,Lname 2087,41233.92,1786,5,13550,-81,37,0
Fname 4757,K,Lname 4757,41154.88,2892,8,17249,-71,47,0
Fname 8145,,Lname 8145,41017.6,2927,8,14493,-78,40,0
Fname 8305,M,Lname 8305,40684.8,2241,6,15820,-75,43,0
Fname 949,,Lname 949,40664,5314,15,13730,-81,38,0
Fname 49,B,Lname 49,40622.4,4341,12,13640,-81,37,0
Fname 8377,,Lname 8377,40560,1506,4,11453,-87,31,0
Fname 7475,P,Lname 7475,40508,1772,5,15604,-75,43,0
Fname 7995,R,Lname 7995,40372.8,4565,13,14827,-78,41,0
Fname 516,,Lname 516,40372.8,4404,12,16817,-72,46,0
Fname 3545,M,Lname 3545,40352,820,2,12873,-83,35,0
Fname 3717,O,Lname 3717,40310.4,2311,6,18438,-68,51,0
Fname 6818,DAWN,Lname 6818,40289.6,4432,12,13324,-82,37,0
Fname 5685,,Lname 5685,40289.6,4159,11,17796,-69,49,0
Fname 7406,C,Lname 7406,40289.6,491,1,14309,-79,39,0
Fname 2756,J,Lname 2756,40258.4,3424,9,20063,-63,55,0
Fname 3344,MACON,Lname 3344,40175.2,2794,8,10899,-88,30,0
Fname 3470,M,Lname 3470,40154.4,4432,12,12471,-84,34,0
Fname 5165,,Lname 5165,40144,3066,8,18172,-68,50,0
Fname 135,J,Lname 135,40102.4,2619,7,13001,-83,36,0
Fname 791,JOHNSON,Lname 791,40040,5692,16,17211,-71,47,0
Fname 2744,A.,Lname 2744,40040,4908,13,13272,-82,36,0
Fname 5534,L,Lname 5534,40019.2,1716,5,13025,-82,36,0
Fname 587,L,Lname 587,40008.8,4404,12,13005,-83,36,0
Fname 5068,,Lname 5068,39977.6,1366,4,13845,-80,38,0
Fname 6837,,Lname 6837,39967.2,3886,11,14458,-79,40,0
Fname 137,E,Lname 137,39786.24,2605,7,10062,-91,28,0
Fname 6628,,Lname 6628,39780,4621,13,12923,-83,35,0
Fname 984,F,Lname 984,39707.2,4404,12,12927,-83,35,0
Fname 94,G,Lname 94,39686.4,806,2,15249,-76,42,0
Fname 3341,SUZANNE,Lname 3341,39676,2003,5,13047,-82,36,0
Fname 149,C.,Lname 149,39520,4410,12,12703,-83,35,0
Fname 4945,K.,Lname 4945,39447.2,2444,7,12456,-84,34,0
Fname 1359,,Lname 1359,39436.8,392,1,11024,-88,30,0
Fname 3340,,Lname 3340,39405.6,4250,12,14742,-78,40,0
Fname 5477,K,Lname 5477,39395.2,1695,5,17485,-70,48,0
Fname 4366,ANNE,Lname 4366,39176.8,3907,11,11508,-87,32,0
Fname 6803,T,Lname 6803,39104,4250,12,17583,-70,48,0
Fname 3182,R.,Lname 3182,39052,3872,11,13696,-81,38,0
Fname 3625,S,Lname 3625,39010.4,4397,12,17583,-70,48,0
Fname 6449,R,Lname 6449,38864.8,2444,7,13978,-80,38,0
Fname 8099,SHEREE,Lname 8099,38833.6,4572,13,12961,-83,36,0
Fname 859,,Lname 859,38812.8,1079,3,21467,-59,59,0
Fname 1006,J,Lname 1006,38792,3900,11,13074,-82,36,0
Fname 428,A,Lname 428,38771.2,2129,6,17350,-71,48,0
Fname 2334,,Lname 2334,38750.4,386,1,9667,-92,26,0
Fname 796,,Lname 796,38740,3900,11,11969,-85,33,0
Fname 531,LEE,Lname 531,38708.8,3522,10,11729,-86,32,0
Fname 7438,I.,Lname 7438,38636,4369,12,21333,-60,58,0
Fname 5235,R,Lname 5235,38563.2,764,2,12369,-84,34,0
Fname 9795,,Lname 9795,38480,225,1,12282,-85,34,0
Fname 1111,KATRINE,Lname 1111,38417.6,3522,10,11880,-86,33,0
Fname 270,E,Lname 270,38376,3522,10,12029,-85,33,0
Fname 8128,L,Lname 8128,38199.2,1121,3,13683,-81,37,0
Fname 2301,L,Lname 2301,38188.8,1254,3,12638,-84,35,0
Fname 4362,U,Lname 4362,38147.2,4817,13,14908,-77,41,0
Fname 701,LYNN,Lname 701,38095.2,1968,5,12106,-85,33,0
Fname 4976,M,Lname 4976,38074.4,2941,8,11032,-88,30,0
Fname 8373,,Lname 8373,38012,1555,4,13347,-82,37,0
Fname 6651,KWAME,Lname 6651,38001.6,3886,11,20799,-61,57,0
Fname 4501,D,Lname 4501,37991.2,1233,3,16193,-74,44,0
Fname 7113,RENEE,Lname 7113,37980.8,3886,11,14877,-77,41,0
Fname 7637,,Lname 7637,37970.4,3158,9,12118,-85,33,0
Fname 195,JW,Lname 195,37960,4404,12,18363,-68,50,0
Fname 162,E,Lname 162,37960,3543,10,11143,-88,31,0
Fname 124,,Lname 124,37876.8,3522,10,12095,-85,33,0
Fname 593,GRACE,Lname 593,37876.8,3522,10,12006,-85,33,0
Fname 4033,T,Lname 4033,37856,1268,3,11729,-86,32,0
Fname 8623,N,Lname 8623,37793.6,1569,4,12864,-83,35,0
Fname 3508,,Lname 3508,37700,4614,13,14516,-78,40,0
Fname 8471,O,Lname 8471,37700,743,2,13473,-81,37,0
Fname 3021,J.,Lname 3021,37606.4,4187,11,15177,-77,42,0
Fname 2230,,Lname 2230,37585.6,1023,3,14202,-79,39,0
Fname 7936,R,Lname 7936,37502.4,3158,9,19355,-65,53,0
Fname 4798,MARIE,Lname 4798,37419.2,3886,11,14492,-78,40,0
Fname 9655,C,Lname 9655,37398.4,673,2,12825,-83,35,0
Fname 1751,,Lname 1751,37304.8,4043,11,13278,-82,36,0
Fname 6407,D,Lname 6407,37294.4,834,2,19124,-66,52,0
Fname 6436,HEE,Lname 6436,37252.8,3676,10,15147,-77,41,0
Fname 532,D,Lname 532,37211.2,3522,10,12112,-85,33,0
Fname 497,B,Lname 497,37117.6,2094,6,15236,-76,42,0
Fname 958,N,Lname 958,37076,3522,10,14819,-78,41,0
Fname 341,R,Lname 341,37013.6,3522,10,12728,-83,35,0
Fname 3926,C,Lname 3926,36899.2,1534,4,10458,-90,29,0
Fname 7224,,Lname 7224,36847.2,960,3,14654,-78,40,0
Fname 2668,R,Lname 2668,36722.4,5944,16,15310,-76,42,0
Fname 1946,,Lname 1946,36712,1072,3,13384,-81,37,0
Fname 4102,Y,Lname 4102,36608,3305,9,16893,-72,46,0
Fname 5959,,Lname 5959,36608,1779,5,13254,-82,36,0
Fname 1801,,Lname 1801,36576.8,1821,5,14582,-78,40,0
Fname 1045,,Lname 1045,36410.4,1422,4,10470,-89,29,0
Fname 2947,NATALIE,Lname 2947,36368.8,2388,7,11802,-86,32,0
Fname 6268,S,Lname 6268,36358.4,2416,7,13968,-80,38,0
Fname 3995,J,Lname 3995,36348,3445,9,14374,-79,39,0
Fname 862,,Lname 862,36327.2,736,2,11803,-86,32,0
Fname 133,R,Lname 133,36275.2,2647,7,11605,-86,32,0
Fname 3804,,Lname 3804,36223.2,1996,5,12395,-84,34,0
Fname 5951,M,Lname 5951,36067.2,2808,8,12364,-84,34,0
Fname 2853,A,Lname 2853,36025.6,813,2,13708,-81,38,0
Fname 523,,Lname 523,35963.2,2668,7,13000,-83,36,0
Fname 4794,,Lname 4794,35942.4,2577,7,14214,-79,39,0
Fname 3482,T,Lname 3482,35932,428,1,14062,-80,39,0
Fname 6344,L,Lname 6344,35932,330,1,14510,-78,40,0
Fname 6653,R,Lname 6653,35817.6,2430,7,12830,-83,35,0
Fname 4621,A,Lname 4621,35817.6,1240,3,12145,-85,33,0
Fname 344,J,Lname 344,35807.2,2304,6,10198,-90,28,0
Fname 13450,,Lname 13450,35730.24,659,2,13715,-81,38,0
Fname 11965,,Lname 11965,35713.6,2045,6,12133,-85,33,0
Fname 9202,N,Lname 9202,35620,862,2,16210,-74,44,0
Fname 8998,,Lname 8998,35588.8,2318,6,11084,-88,30,0
Fname 8183,,Lname 8183,35401.6,2332,6,12318,-84,34,0
Fname 3735,O,Lname 3735,35360,2430,7,13559,-81,37,0
Fname 7642,M,Lname 7642,35339.2,2381,7,10829,-88,30,0
Fname 3776,,Lname 3776,35276.8,2059,6,10922,-88,30,0
Fname 6086,L,Lname 6086,35276.8,2003,5,15844,-75,43,0
Fname 1116,D,Lname 1116,35245.6,2213,6,11241,-87,31,0
Fname 7173,N,Lname 7173,35224.8,1121,3,13895,-80,38,0
Fname 3777,D,Lname 3777,34964.8,2059,6,14032,-80,38,0
Fname 371,A,Lname 371,34933.6,1422,4,11836,-86,32,0
Fname 607,,Lname 607,34902.4,2213,6,10421,-90,29,0
Fname 5257,R,Lname 5257,34819.2,701,2,16126,-74,44,0
Fname 5630,M,Lname 5630,34788,2059,6,10727,-89,29,0
Fname 5708,N,Lname 5708,34788,2059,6,18369,-68,50,0
Fname 1119,B,Lname 1119,34777.6,2213,6,11786,-86,32,0
Fname 9770,E,Lname 9770,34704.8,1688,5,11142,-88,31,0
Fname 9476,,Lname 9476,34632,1625,4,14454,-79,40,0
Fname 3885,G,Lname 3885,34278.4,1961,5,14698,-78,40,0
Fname 373,J,Lname 373,34278.4,1380,4,11151,-88,31,0
Fname 1247,,Lname 1247,34236.8,2213,6,15551,-76,43,0
Fname 7090,,Lname 7090,34216,3228,9,11941,-85,33,0
Fname 621,J,Lname 621,34039.2,414,1,16698,-72,46,0
Fname 7959,,Lname 7959,34008,1877,5,13290,-82,36,0
Fname 4522,B,Lname 4522,34008,1534,4,11137,-88,31,0
Fname 6356,,Lname 6356,33997.6,1982,5,10688,-89,29,0
Fname 8037,L,Lname 8037,33987.2,1695,5,10911,-88,30,0
Fname 4509,L,Lname 4509,33966.4,2332,6,12492,-84,34,0
Fname 4117,M,Lname 4117,33956,1961,5,16185,-74,44,0
Fname 5221,A,Lname 5221,33945.6,1555,4,17196,-71,47,0
Fname 7366,,Lname 7366,33893.6,1534,4,11243,-87,31,0
Fname 321,L,Lname 321,33852,2136,6,14392,-79,39,0
Fname 364,,Lname 364,33831.2,1058,3,14367,-79,39,0
Fname 8316,A,Lname 8316,33800,574,2,11673,-86,32,0
Fname 9401,A,Lname 9401,33800,561,2,11698,-86,32,0
Fname 1534,,Lname 1534,33800,442,1,11534,-87,32,0
Fname 12791,A,Lname 12791,33800,176,0,11526,-87,32,0
Fname 2953,,Lname 2953,33789.6,1695,5,17854,-69,49,0
Fname 6499,,Lname 6499,33768.8,1709,5,11775,-86,32,0
Fname 3095,,Lname 3095,33644,1772,5,10255,-90,28,0
Fname 5772,O,Lname 5772,33394.4,1541,4,13608,-81,37,0
Fname 6162,M,Lname 6162,33342.4,631,2,12574,-84,34,0
Fname 1477,N,Lname 1477,33259.2,1044,3,11052,-88,30,0
Fname 2951,,Lname 2951,33248.8,1331,4,11673,-86,32,0
Fname 6564,,Lname 6564,33176,1695,5,13934,-80,38,0
Fname 299,,Lname 299,33144.8,1478,4,9736,-91,27,0
Fname 3225,P,Lname 3225,33124,1246,3,11011,-88,30,0
Fname 2337,D,Lname 2337,33061.6,372,1,18729,-67,51,0
Fname 412,L,Lname 412,33020,1478,4,15908,-75,44,0
Fname 7543,A,Lname 7543,33020,1233,3,10508,-89,29,0
Fname 4683,E,Lname 4683,33009.6,1331,4,9514,-92,26,0
Fname 9205,N,Lname 9205,33009.6,568,2,9744,-91,27,0
Fname 8335,M,Lname 8335,32968,2318,6,16016,-74,44,0
Fname 5087,,Lname 5087,32968,1492,4,12937,-83,35,0
Fname 5079,E,Lname 5079,32884.8,1303,4,9927,-91,27,0
Fname 1123,H,Lname 1123,32458.4,1478,4,10054,-91,28,0
Fname 1432,,Lname 1432,32292,435,1,9302,-93,25,0
Fname 598,,Lname 598,32240,708,2,10263,-90,28,0
Fname 6473,,Lname 6473,32136,925,3,14238,-79,39,0
Fname 9122,L,Lname 9122,31980,533,1,13132,-82,36,0
Fname 768,,Lname 768,31595.2,1114,3,11257,-87,31,0
Fname 2556,C,Lname 2556,31518.24,1030,3,22960,-55,63,0
Fname 929,Y,Lname 929,31512,1044,3,10492,-89,29,0
Fname 6291,A,Lname 6291,31491.2,2031,6,10712,-89,29,0
Fname 2817,M,Lname 2817,31200,456,1,12070,-85,33,0
Fname 5884,N,Lname 5884,31127.2,932,3,12799,-83,35,0
Fname 6501,,Lname 6501,30784,449,1,16535,-73,45,0
Fname 10545,,Lname 10545,30690.4,1492,4,9647,-92,26,0
Fname 1332,N,Lname 1332,30648.8,708,2,14484,-78,40,0
Fname 2923,,Lname 2923,30305.6,932,3,9605,-92,26,0
Fname 2963,,Lname 2963,30305.6,932,3,11923,-85,33,0
Fname 4329,A,Lname 4329,30305.6,932,3,13843,-80,38,0
Fname 780,,Lname 780,28735.2,708,2,9216,-93,25,0
Fname 1663,R,Lname 1663,28662.4,722,2,10835,-88,30,0
Fname 1630,,Lname 1630,28516.8,694,2,10489,-89,29,0
Fname 8083,C,Lname 8083,27508,554,2,8737,-94,24,0
Fname 6529,A,Lname 6529,27508,288,1,12275,-85,34,0
Fname 4953,A,Lname 4953,26977.6,1142,3,13793,-80,38,0
Fname 9828,N,Lname 9828,76976.64,934,3,15850,43,43,1
Fname 13730,M,Lname 13730,56721.6,51,0,9183,25,25,1
Fname 818,,Lname 818,29120,576,2,17173,47,47,1
Fname 9384,D,Lname 9384,61476.48,1546,4,9840,27,27,1
Fname 13090,,Lname 13090,47642.4,191,1,8810,24,24,1
Fname 733,,Lname 733,77669.28,2491,7,13672,37,37,1
Fname 12752,O,Lname 12752,65388.96,2281,6,15776,43,43,1
Fname 13607,S,Lname 13607,73831.68,1167,3,19364,53,53,1
Fname 11541,,Lname 11541,33852,1678,5,10869,30,30,1
Fname 12546,,Lname 12546,77313.6,937,3,18270,50,50,1
Fname 6755,,Lname 6755,49514.4,383,1,11249,31,31,1
Fname 8526,,Lname 8526,58968,396,1,10212,28,28,1
Fname 3129,,Lname 3129,70096,555,2,10314,28,28,1
Fname 10709,,Lname 10709,52135.2,28,0,12882,35,35,1
Fname 10312,R,Lname 10312,36431.2,1099,3,19055,52,52,1
Fname 13038,K,Lname 13038,56684.16,1720,5,9545,26,26,1
Fname 9586,LOU,Lname 9586,41756,4877,13,19780,54,54,1
Fname 10375,A,Lname 10375,78212.16,108,0,19651,54,54,1
Fname 10492,,Lname 10492,57564,199,1,9120,25,25,1
Fname 7979,A,Lname 7979,64078.56,1,0,10327,28,28,1
Fname 273,,Lname 273,68608.8,2380,7,14472,40,40,1
Fname 13148,A,Lname 13148,47174.4,301,1,11381,31,31,1
Fname 4864,E,Lname 4864,65931.84,488,1,11343,31,31,1
Fname 12788,L,Lname 12788,49514.4,369,1,9579,26,26,1
Fname 7796,J,Lname 7796,33841.6,726,2,10385,28,28,1
Fname 12994,,Lname 12994,32084,852,2,9955,27,27,1
Fname 7914,T,Lname 7914,45354.4,6066,17,21785,60,60,1
Fname 10519,A.,Lname 10519,40934.4,284,1,19263,53,53,1
Fname 12177,N,Lname 12177,60297.12,1382,4,10804,30,30,1
Fname 13672,J,Lname 13672,37408.8,2971,8,14928,41,41,1
Fname 10609,A,Lname 10609,103105.6,13,0,12240,34,34,1
Fname 12139,J,Lname 12139,59436,704,2,10527,29,29,1
Fname 12840,M,Lname 12840,58949.28,2390,7,14340,39,39,1
Fname 13197,,Lname 13197,64546.56,7,0,17055,47,47,1
Fname 12168,J,Lname 12168,82798.56,229,1,12258,34,34,1
Fname 2065,A,Lname 2065,56160,271,1,11589,32,32,1
Fname 12447,C,Lname 12447,47642.4,403,1,10557,29,29,1
Fname 12097,,Lname 12097,57376.8,605,2,17060,47,47,1
Fname 2096,,Lname 2096,68496.48,917,3,15180,42,42,1
Fname 12930,B,Lname 12930,39915.2,727,2,9183,25,25,1
Fname 6365,,Lname 6365,54194.4,705,2,18785,51,51,1
Fname 1722,,Lname 1722,75853.44,1328,4,14970,41,41,1
Fname 11726,L,Lname 11726,39312,1705,5,24504,67,67,1
Fname 12888,K,Lname 12888,88608,3476,10,10182,28,28,1
Fname 4164,LACY,Lname 4164,54812.16,143,0,15612,43,43,1
Fname 10570,,Lname 10570,45770.4,860,2,16707,46,46,1
Fname 3300,K,Lname 3300,40175.2,1342,4,20856,57,57,1
Fname 11070,A,Lname 11070,86652.8,368,1,21807,60,60,1
Fname 10656,A,Lname 10656,84240,388,1,11952,33,33,1
Fname 10126,,Lname 10126,62805.6,1263,3,9414,26,26,1
Fname 1122,,Lname 1122,33144.8,132,0,12328,34,34,1
Fname 10050,,Lname 10050,45770.4,3267,9,19546,54,54,1
Fname 12719,M,Lname 12719,98598.24,2210,6,17851,49,49,1
Fname 6372,K,Lname 6372,62375.04,1264,3,10603,29,29,1
Fname 12473,R,Lname 12473,62899.2,669,2,13314,36,36,1
Fname 13155,,Lname 13155,72196.8,37,0,18622,51,51,1
Fname 9569,A,Lname 9569,68196.96,99,0,12323,34,34,1
Fname 12608,,Lname 12608,47642.4,4529,12,11967,33,33,1
Fname 4363,N.,Lname 4363,35963.2,2502,7,19825,54,54,1
Fname 11092,J,Lname 11092,87152,135,0,14020,38,38,1
Fname 5263,J,Lname 5263,66699.36,400,1,11278,31,31,1
Fname 13274,,Lname 13274,50300.64,3800,10,17281,47,47,1
Fname 13878,,Lname 13878,70200,374,1,8730,24,24,1
Fname 12292,,Lname 12292,47174.4,85,0,9356,26,26,1
Fname 3541,,Lname 3541,63024,50,0,13582,37,37,1
Fname 3782,M,Lname 3782,47642.4,22,0,8629,24,24,1
Fname 13747,E,Lname 13747,47642.4,427,1,13331,37,37,1
Fname 10461,,Lname 10461,55673.28,580,2,12560,34,34,1
Fname 13356,,Lname 13356,64789.92,314,1,11940,33,33,1
Fname 9955,,Lname 9955,62712,1441,4,15974,44,44,1
Fname 13219,M,Lname 13219,42962.4,1181,3,12486,34,34,1
Fname 9422,,Lname 9422,85381.92,1538,4,17484,48,48,1
Fname 10994,,Lname 10994,80570.88,2693,7,12019,33,33,1
Fname 8456,,Lname 8456,67485.6,278,1,15027,41,41,1
Fname 3446,J,Lname 3446,44210.4,256,1,19250,53,53,1
Fname 9132,L,Lname 9132,52141.44,3085,8,14326,39,39,1
Fname 12553,,Lname 12553,74936.16,102,0,14098,39,39,1
Fname 12229,,Lname 12229,62712,1439,4,9891,27,27,1
Fname 13126,A,Lname 13126,61439.04,661,2,12687,35,35,1
Fname 12724,P,Lname 12724,76273.6,37,0,14252,39,39,1
Fname 12895,S,Lname 12895,66699.36,1331,4,15856,43,43,1
Fname 9745,KAUR,Lname 9745,33488,609,2,16414,45,45,1
Fname 8303,M,Lname 8303,63423.36,4043,11,23550,65,65,1
Fname 12072,,Lname 12072,92352,116,0,16163,44,44,1
Fname 5261,P,Lname 5261,82798.56,144,0,14263,39,39,1
Fname 13806,,Lname 13806,80552.16,88,0,17014,47,47,1
Fname 12230,,Lname 12230,49514.4,289,1,10602,29,29,1
Fname 11894,M,Lname 11894,60840,443,1,12265,34,34,1
Fname 670,,Lname 670,49851.36,442,1,10511,29,29,1
Fname 1183,,Lname 1183,49664.16,559,2,17506,48,48,1
Fname 9544,,Lname 9544,93600,108,0,10336,28,28,1
Fname 13702,C,Lname 13702,59117.76,7,0,11512,32,32,1
Fname 9541,,Lname 9541,47642.4,1784,5,13142,36,36,1
Fname 12854,L,Lname 12854,113900.8,5359,15,15210,42,42,1
Fname 11372,,Lname 11372,62712,53,0,17978,49,49,1
Fname 1965,J,Lname 1965,62169.12,736,2,16601,45,45,1
Fname 13332,KRISTY,Lname 13332,77407.2,882,2,17964,49,49,1
Fname 13107,,Lname 13107,59904,110,0,20599,56,56,1
Fname 5254,L,Lname 5254,42712.8,629,2,12733,35,35,1
Fname 13171,JOO,Lname 13171,86195.2,6907,19,22082,60,60,1
Fname 10164,JACK,Lname 10164,94036.8,544,1,9882,27,27,1
Fname 8300,,Lname 8300,61925.76,107,0,19140,52,52,1
Fname 13936,F,Lname 13936,92518.4,2096,6,12045,33,33,1
Fname 10916,L,Lname 10916,29026.4,1353,4,12731,35,35,1
Fname 9819,J,Lname 9819,84633.12,468,1,10429,29,29,1
Fname 10151,,Lname 10151,66343.68,419,1,9545,26,26,1
Fname 11613,M,Lname 11613,42109.6,1756,5,12226,33,33,1
Fname 9855,K,Lname 9855,58481.28,172,0,9925,27,27,1
Fname 9248,,Lname 9248,49664.16,60,0,8969,25,25,1
Fname 9694,,Lname 9694,37960,416,1,9171,25,25,1
Fname 10373,J,Lname 10373,83907.2,3,0,11427,31,31,1
Fname 11996,,Lname 11996,47642.4,50,0,20303,56,56,1
Fname 6092,R,Lname 6092,47642.4,459,1,16254,45,45,1
Fname 12213,,Lname 12213,49664.16,617,2,9330,26,26,1
